职位名称,公司名称,经验要求,学历,工作地点,最低薪水,最高薪水,职位描述,公司类型,最低员工人数,最高员工人数,主营业务
IT管理员,广州松铃工业有限公司,2年经验,大专,广州-从化,4500,6000,岗位职责1、负责保障公司各软件系统、硬件系统以及机房的正常运转2、负责公司ERP系统、OA办公系统、监控系统、考勤系统的日常管理、维护、数据更新；3、负责公司计算机、打印机、复印机、电话机、宿舍电视机顶盒的连接和维护与维修；4、负责及时处理各部门的网络故障、电脑故障5、负责对公司网络使用情况进行实时监督6、负责OA工作流程、工作表格的上线、修改、完善工作7、负责公司网站、公众号等信息传播平台的后台维护及页面建设工作；岗位要求：1、***，大专及以上学历，计算机等相关专业。2、两年以上行内相关工作经验，精通计算机软（硬）件知识；动手能力强3、熟悉网络管理等知识与工作流程4、工作认真负责，吃苦耐劳的；具备较强的敬业精神。,民营公司,150,500,"汽车及零配件,贸易/进出口"
IT管理员,永乐七星文化旅游开发有限公司,3-4年经验,大专,成都,6000,8000,岗位职责1． 负责公司路由器、交换机等所有网络设备和网络线路的维护、调试，设置及管理，保证公司网络畅通公司整个网络规划、优化、整合、扩展，实现资金节约和资源共享的目的2． 了解IBM systemX3650等中小型服务器及存储3． 协助维护和管理公司各版块（OA、ERP、WEB）等系统，各种软件的用户密码及权限管理4． 各客户端PC机及打印、复印等外围设备维护和管理，配合各部门在耗材方面管控5． 公司大型会务或活动网络、投影、摄影、音箱的调试和支持6． 完成上级领导交办的其他任务岗位要求1、年龄：28——45岁2、能进行企业网络架构规划和组织方案实施、能配置路由器、交换机、服务器等设备、了解视频会议系统3、了解企业信息化管理，对IT管理，信息化建设有浓厚兴趣，有志往信息化管理，ERP管理方向发展4、责任心强、具备良好的服务意识、创新意识、能承受较大的工作压力,民营公司,150,500,"酒店/旅游,房地产"
IT管理员,中烟施伟策（云南）再造烟叶有限公司,3-4年经验,大专,玉溪,4500,6000,1.协助进行企业品牌宣传工作，包括微信、网站改版、画册、宣传片及其他宣传资料的更新设计、接洽制作、联系及跟进工作等；2.负责公司宣传素材、照片收集归档工作；3.负责宣传平台的搭建工作；4.负责公司大型活动、会议及员工活动摄影及后期照片处理；5.维护及管理公司网站、微信平台，及时更新宣传平台所有信息；6.负责协助上级做好部门临时安排的各项工作。岗位要求：1、熟练掌握Illustrator、Photoshop、CorelDraw、Flash等设计软件；2、热爱本职工作，工作细心、责任心强；4、有良好的设计功底和沟通能力，敏锐的洞察力及创新力,合资,150,500,"印刷/包装/造纸,环保"
IT管理员,上海索辰信息科技有限公司,2年经验,本科,上海,8000,10000,1、负责日常操作系统、网管系统、邮件系统的安全补丁、漏洞检测及修补、病毒防治等工作；2、负责优化网络系统，规划调整设备配置，完成路由器/交换机/防火墙的配置工作；3、公司计算机软硬件的日常维护及管理；4、负责连接办公室与其他地区办公室视频会议的连接；5、网络和服务器升级，备份、恢复和问题解决。6、负责公司固定资产的管理及记录检修工作；7、电脑周边设备（打印机、扫描仪、传真机、复印机、投影仪等）安装与维护。岗位要求：1、 有2年以上IT管理员的经验；2、 计算机类专科以上学历，熟悉PC、服务器、交换机、路由器，防火墙等硬件设备的设置，熟悉多系统的配置以及数据管理；3、 扎实的网络基础知识，熟悉各种网络设备的安装、配置、调试和维护；4、 较强维护能力，能够独立维护电脑、服务器、电话交换机、打印机等设备；5、 有信息化系统管理经验者佳。,民营公司,50,150,计算机软件
IT管理咨询顾问,高博技术与战略研究所（杭州）有限公司,1年经验,硕士,杭州,4000,10000,计算机或电子工程等专业的硕士学位，有工商管理硕士学位更佳；熟悉政府或企业的IT建设规划设计、IT项目需求分析、招标方案制订与评审、和IT项目管理，有ERP/SCM/CRM、物流管理、电子政务、电子商务等一个或多个方面的知识和经验；具有2年以上信息技术领域的工作经验（本科），硕士毕业一年以上。工作地点杭州或者宁波,合资,50,150,专业服务(咨询、人力资源、财会)
IT管理员/IT专员/网管,广州搜通网络科技有限公司,1年经验,中专,广州,3500,6000,岗位职责：岗位职责：1、对公司局域网和终端设备的建设、维护；2、保障和维护公司电脑、电话系统、打印机、传真机、扫描仪、投影仪等办公设施正常运行；3、对软件技术应用和服务技术感兴趣（不需要有实际经验）；岗位要求：1、专科以上学历，计算机、IT等相关专业优先；2、1年以上相关工作经验；3、熟练掌握计算机、局域网、办公网络知识、服务器管理；4、具有较好的沟通协调能力，高效认真，有责任心；,民营公司,50,150,"互联网/电子商务,广告"
IT管理员/IT专员/网管,广州搜通网络科技有限公司,1年经验,中专,广州,3500,6000,岗位职责：岗位职责：1、对公司局域网和终端设备的建设、维护；2、保障和维护公司电脑、电话系统、打印机、传真机、扫描仪、投影仪等办公设施正常运行；3、对软件技术应用和服务技术感兴趣（不需要有实际经验）；岗位要求：1、专科以上学历，计算机、IT等相关专业优先；2、1年以上相关工作经验；3、熟练掌握计算机、局域网、办公网络知识、服务器管理；4、具有较好的沟通协调能力，高效认真，有责任心；,民营公司,50,150,"互联网/电子商务,广告"
IT管理员/IT专员/网管,广州搜通网络科技有限公司,1年经验,中专,广州,3500,6000,岗位职责：岗位职责：1、对公司局域网和终端设备的建设、维护；2、保障和维护公司电脑、电话系统、打印机、传真机、扫描仪、投影仪等办公设施正常运行；3、对软件技术应用和服务技术感兴趣（不需要有实际经验）；岗位要求：1、专科以上学历，计算机、IT等相关专业优先；2、1年以上相关工作经验；3、熟练掌握计算机、局域网、办公网络知识、服务器管理；4、具有较好的沟通协调能力，高效认真，有责任心；,民营公司,50,150,"互联网/电子商务,广告"
IT管理员,惠州雄峰骏领汽车有限公司,2年经验,大专,惠州,3000,4500,1、具大专以上学历，性格开朗，思维活跃；2、2年以上IT或同等岗位工作经验，善于硬件和客户端软件维护，有德系品牌相关岗位工作经验者优先；3、沟通协调能力及团队意识强，同时有适应高强度工作压力的决心；4、熟悉电脑操作，懂得运用OFFICE软件及互联网的操作方法，有驾照，2年以上有效驾龄并能熟练驾驶汽车。,民营公司,50,150,汽车及零配件
IT管理员/IT专员/网管,广州搜通网络科技有限公司,1年经验,中专,广州,3500,6000,岗位职责：岗位职责：1、对公司局域网和终端设备的建设、维护；2、保障和维护公司电脑、电话系统、打印机、传真机、扫描仪、投影仪等办公设施正常运行；3、对软件技术应用和服务技术感兴趣（不需要有实际经验）；岗位要求：1、专科以上学历，计算机、IT等相关专业优先；2、1年以上相关工作经验；3、熟练掌握计算机、局域网、办公网络知识、服务器管理；4、具有较好的沟通协调能力，高效认真，有责任心；,民营公司,50,150,"互联网/电子商务,广告"
IT管理员 零售行业经验,上海乾煜商贸有限公司,2年经验,大专,上海-徐汇区,6000,8000,1、负责分公司局域网及终端店铺管理与维护，熟悉路由设置与维护，确保系统网络的性能、稳定和安全性；2、负责办公设备（电脑、打印机、传真机、考勤机、投影仪等）维护和保养；3、熟悉交换机、路由器等网络及相关设备安装、调试、维护，保证畅通；4、负责公司电脑系统的维护及安装，熟悉桌面电脑的安装配置，能够处理常见的系统及硬件故障，对打印机、传真机、扫描仪等日常办公设备的维护及管理。5、具备熟练安装、故障排查和管理维护计算机、网络系统软、硬件的能力；6、钉钉邮件系统的答疑与维护；7、负责公司各软件系统如 ERP 、丽晶软件系统的对接和维护；8、领导安排的其他任务。任职资格:1、大专以上学历，计算机应用、网络管理、信息管理等计算机技术相关专业；2、至少2年首饰、服装、鞋帽等零售行业IT管理员经验，有品牌零售公司工作经验优先；有丽晶软件系统对接与维护经验优先；3、熟练掌握计算机硬软件维护、网络维护知识4、优秀的沟通能力，各层级协调及外部关系维护。,合资,50,150,奢侈品/收藏品/工艺品/珠宝
